This is a compiled spectrum of Proxima Centauri

Prepared By:
Giada Arney, Andrew Lincowski, and Eddie Schwieterman
Virtual Planetary Laboratory
University of Washington

Data from 1152.6 - 1691.1 A is from HST STIS

Data from 1500 - 1816 A is from IUE SWP instrument
Data from 1851 - 3347 A is from IUE LWP instrument
IUE Median'd observations by Guinan (1995), Haisch (1992), Haisch (1984), Butler (1984), Rodono (1984)

Data from 4569.1 - 8498.7 A is from HST Faint Object Spectrograph (FOS/RD OPTICAL)
Observer: Schultz (1996)
Paper: Schultz et al (1998)
http://iopscience.iop.org/article/10.1086/300176/meta

Remaining portions of spectrum are from the PHOENIX 2.0 spectral library
(http://phoenix.astro.physik.uni-goettingen.de/)
and are a linearly weighted average of 3000K-0.0 [Fe/H], 3100K-0.0, and 3000K+0.5
The flux is W/m2/um scaled at 1 AU


	Wl [um]		Flux [W/m2/um]	
	1.14504833e-01	3.57521869e-04
	1.14506056e-01	2.46124315e-02
	1.14512172e-01	2.61873493e-02
	1.14514618e-01	1.23521251e-02
	1.14518287e-01	1.88108771e-02
	1.14521956e-01	3.40461880e-02
	1.14523179e-01	1.17817007e-03
	1.14525625e-01	2.68402138e-04
	1.14532962e-01	2.60627662e-04
	1.14537853e-01	5.35572969e-02
	1.14539075e-01	1.68738164e-02
	1.14540298e-01	6.09308683e-02
	1.14541521e-01	2.24251921e-04
	1.14547633e-01	1.13064405e-03
	1.14548856e-01	6.14250452e-04
	1.14550078e-01	1.12314190e-03
	1.14553745e-01	9.71257449e-04
	1.14554968e-01	7.12187268e-02
	1.14557412e-01	1.21733506e-02
	1.14559857e-01	1.81111579e-03
	1.14561079e-01	4.17754465e-02
	1.14562301e-01	8.42929208e-02
	1.14565967e-01	3.60619934e-02
	1.14567189e-01	9.33672312e-04
	1.14579409e-01	6.00093330e-02
	1.14591626e-01	3.28142983e-04
	1.14594069e-01	1.06641080e-03
	1.14595291e-01	5.14077969e-02
	1.14596512e-01	8.03809737e-04
	1.14597734e-01	1.28773312e-03
	1.14598955e-01	1.76605561e-03
	1.14600177e-01	1.16667189e-03
	1.14601398e-01	8.55325049e-03
	1.14603841e-01	3.16506401e-02
	1.14605062e-01	3.01394773e-02
	1.14611169e-01	1.67568246e-02
	1.14619717e-01	1.15775133e-02
	1.14622159e-01	7.31746614e-04
	1.14624601e-01	7.45809813e-02
	1.14625822e-01	1.16237005e-02
	1.14627043e-01	2.56849897e-02
	1.14628263e-01	4.74594638e-04
	1.14631926e-01	4.46805685e-02
	1.14633147e-01	7.93491150e-02
	1.14636809e-01	1.15148874e-04
	1.14639250e-01	3.83409373e-04
	1.14641692e-01	3.28567762e-02
	1.14644133e-01	3.93196036e-02
	1.14646574e-01	1.01815869e-02
	1.14649015e-01	1.34101036e-02
	1.14651456e-01	3.38637708e-02
	1.14653897e-01	3.31521506e-03
	1.14655117e-01	3.06836544e-02
	1.14656338e-01	1.63496629e-03
	1.14658778e-01	4.49169643e-02
	1.14659998e-01	2.83904635e-04
	1.14661219e-01	9.85041366e-04
	1.14668540e-01	2.26159327e-04
	1.14670980e-01	5.41565597e-05
	1.14674640e-01	1.22924072e-02
	1.14675860e-01	2.87800300e-02
	1.14678300e-01	1.77461205e-02
	1.14680740e-01	9.04654890e-03
	1.14681960e-01	2.98387911e-02
	1.14684399e-01	6.53704729e-02
	1.14685619e-01	5.61602182e-02
	1.14689278e-01	7.90122215e-04
	1.14690498e-01	1.41531305e-03
	1.14691718e-01	6.82009376e-04
	1.14701474e-01	3.58923053e-02
	1.14702694e-01	5.37827520e-05
	1.14706352e-01	2.40447568e-02
	1.14707571e-01	2.98434637e-02
	1.14708790e-01	7.48394316e-04
	1.14710010e-01	2.69024956e-02
	1.14711229e-01	8.82394515e-03
	1.14712448e-01	5.23271151e-02
	1.14716106e-01	6.40702492e-04
	1.14717325e-01	7.04019372e-02
	1.14720983e-01	2.41092729e-02
	1.14722202e-01	1.18874505e-06
	1.14727078e-01	1.03408117e-02
	1.14729516e-01	4.03965429e-04
	1.14741704e-01	7.42836310e-03
	1.14746578e-01	1.44280593e-02
	1.14747797e-01	2.37095214e-05
	1.14750234e-01	6.99340579e-03
	1.14753889e-01	2.35013736e-02
	1.14755108e-01	1.96869800e-02
	1.14761200e-01	8.13090443e-03
	1.14763636e-01	5.12439103e-02
	1.14764855e-01	1.27379901e-02
	1.14770945e-01	1.45962823e-02
	1.14773382e-01	6.66469153e-03
	1.14779472e-01	3.09020118e-02
	1.14780690e-01	1.00064270e-04
	1.14783126e-01	2.40474963e-04
	1.14785561e-01	2.56341694e-02
	1.14790432e-01	8.04571416e-03
	1.14792868e-01	1.81247763e-02
	1.14798956e-01	3.10407266e-02
	1.14800174e-01	6.30789790e-04
	1.14801391e-01	5.03188374e-04
	1.14803826e-01	3.18286068e-04
	1.14805044e-01	7.37886811e-03
	1.14806261e-01	3.43886766e-02
	1.14807479e-01	1.21615627e-04
	1.14809913e-01	5.77041065e-04
	1.14812348e-01	2.16154173e-02
	1.14816000e-01	2.95257733e-04
	1.14819652e-01	3.06177558e-02
	1.14824520e-01	1.51646565e-04
	1.14825737e-01	7.20685634e-05
	1.14826954e-01	4.87871016e-04
	1.14828171e-01	8.69458635e-04
	1.14829388e-01	4.23307234e-06
	1.14831822e-01	4.38367076e-04
	1.14834256e-01	2.90220522e-02
	1.14839124e-01	2.06839913e-02
	1.14840340e-01	1.74353780e-04
	1.14845207e-01	3.03100957e-04
	1.14847641e-01	7.11589752e-05
	1.14850074e-01	4.18710243e-04
	1.14852507e-01	2.63878533e-02
	1.14856157e-01	1.00330664e-04
	1.14859806e-01	6.85481337e-04
	1.14865888e-01	1.19664275e-04
	1.14868320e-01	5.27816375e-02
	1.14869537e-01	1.52962583e-04
	1.14870753e-01	4.66635557e-04
	1.14871969e-01	1.18828734e-03
	1.14873185e-01	7.34338337e-04
	1.14874401e-01	6.91084545e-03
	1.14876834e-01	1.20085926e-02
	1.14879266e-01	2.84866236e-05
	1.14881698e-01	1.08052136e-04
	1.14884130e-01	2.08597370e-02
	1.14887777e-01	4.68095497e-03
	1.14891425e-01	6.35660705e-03
	1.14893856e-01	1.65155457e-02
	1.14897504e-01	2.64757274e-02
	1.14898719e-01	8.14935819e-04
	1.14899935e-01	6.74787210e-03
	1.14901151e-01	5.63929066e-03
	1.14903582e-01	2.40156785e-02
	1.14903850e-01	4.20404767e-02
	1.14904797e-01	6.42376600e-04
	1.14905093e-01	7.58588583e-02
	1.14906336e-01	8.84453447e-02
	1.14910064e-01	5.50621249e-05
	1.14910875e-01	1.16281772e-04
	1.14912090e-01	1.09636972e-02
	1.14914521e-01	6.37702920e-02
	1.14915736e-01	7.05211616e-04
	1.14916952e-01	2.48101476e-02
	1.14917520e-01	7.51266882e-02
	1.14918167e-01	1.18777843e-04
	1.14918762e-01	6.12140461e-02
